round_epochs,val_loss,val_acc,loss,acc,first_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,0.978493118,0.74844748,0.042770737,0.987354433,60,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.052684361,0.747915188,0.020197572,0.994879855,100,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.108785601,0.746362669,0.048773028,0.983941003,80,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,1.187157978,0.746362669,0.032571929,0.991474364,40,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,1.003218918,0.745919092,0.044976988,0.984941218,100,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,1.107733512,0.745165011,0.051553097,0.983170997,80,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,4.106831027,0.745076295,0.462663008,0.971295436,80,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,1.116556769,0.745076295,0.03915183,0.989505688,60,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,4.110825655,0.743479418,0.351731393,0.978177864,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,0.967594027,0.742947126,0.053964676,0.979844887,40,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function elu at 0x00000153CA8B8A60>
50,0.822717783,0.742769695,0.058727185,0.977646004,60,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<function selu at 0x00000153B9DA0730>
50,4.156766828,0.742059972,0.368364757,0.977145896,40,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,4.161290405,0.741793825,0.47942425,0.970255531,60,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,4.163263036,0.741660752,0.366573455,0.977257031,80,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,4.168941419,0.741350248,0.464331931,0.971184301,60,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,0.982879797,0.740995387,0.04651064,0.984814206,80,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<function selu at 0x00000153B9DA0730>
50,1.269207073,0.73997516,0.052147417,0.981670675,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<class 'keras.layers.advanced_activations.PReLU'>
50,4.1916581,0.739842087,0.346357543,0.978511268,80,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,1.26442535,0.739354152,0.059290359,0.978757353,60,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,4.207039154,0.738954933,0.398432708,0.975280417,100,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,4.207539998,0.738910575,0.346229595,0.978519206,40,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,4.208743277,0.738688786,0.378180472,0.976518778,100,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000153CA8B8C80>
50,4.206409402,0.738688786,0.342278583,0.978733538,80,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,4.209321818,0.738644429,0.408540663,0.974653299,60,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,4.215413929,0.738466998,0.519099391,0.96777881,80,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.136757991,0.738378282,0.098184934,0.970168211,80,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.115851403,0.737535486,0.089114832,0.97220833,80,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.135862719,0.737491128,0.058560424,0.979090758,60,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,4.233246462,0.737313698,0.388196803,0.975915474,80,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000153CA8B8A60>
50,1.35123915,0.737136267,0.026296731,0.993458916,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000153CA8B8C80>
50,1.171342495,0.736470901,0.059429557,0.977947655,60,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,4.247992717,0.736382186,0.475180635,0.970509554,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,4.251538545,0.736204755,0.460871675,0.971406571,80,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,4.266015486,0.735317601,0.440144936,0.972692561,100,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,4.272997378,0.734829666,0.470781315,0.970787391,80,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.201585912,0.734696593,0.114160651,0.969660165,60,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,4.282281815,0.734297374,0.472131175,0.970708009,40,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.185658165,0.732700497,0.057248087,0.979193954,40,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,1.159549542,0.732478708,0.094739044,0.970065014,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<function elu at 0x00000153CA8B8A60>
50,1.144799646,0.732389993,0.064144636,0.976129806,80,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.086395221,0.731813343,0.064009464,0.976637851,60,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,1.175945703,0.731502839,0.042643283,0.987441753,60,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,4.310504702,0.731414123,0.281362898,0.978360442,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,4.336823913,0.730660043,0.377960898,0.976550531,80,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000153B9DA0730>
50,1.247473264,0.72782115,0.064909578,0.975280417,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.208648297,0.727555004,0.076041747,0.974454843,40,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.209581052,0.726002484,0.082111016,0.974224635,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.266498625,0.724937899,0.091808054,0.970985846,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.078038601,0.724006388,0.091638507,0.971041414,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.331278403,0.722675656,0.102476244,0.969040985,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<function relu at 0x00000153CA8B8C80>
50,1.3009738,0.720280341,0.095133967,0.96839799,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,4.519504565,0.719570617,0.554646661,0.965571988,60,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,4.588461925,0.715312278,0.995825617,0.938216919,80,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<class 'keras.layers.advanced_activations.PReLU'>
50,1.314777825,0.713804116,0.126726915,0.964285998,40,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<class 'keras.layers.advanced_activations.PReLU'>
50,1.30167101,0.711497516,0.224492134,0.937621554,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,1.00E-05,<keras.layers.advanced_activations.LeakyReLU object at 0x7f8572c2c3c8>
50,1.756727303,0.706041519,0.102948681,0.968961603,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,1.00E-05,<function elu at 0x00000153CA8B8A60>
50,5.141699482,0.68093506,1.783734402,0.889333429,100,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000153CA8B8C80>
50,5.447401632,0.661994322,1.785141838,0.889246108,100,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000153CA8B8C80>
