round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,9.175102846,0.43075763,7.458348362,0.536686433,75,50,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102846,0.43075763,7.485645319,0.534582807,90,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,6.699122122,0.57654418,75,50,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102846,0.43075763,7.501638762,0.534582807,80,60,30,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102901,0.43075763,6.711648169,0.571170013,80,50,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102859,0.43075763,7.492889027,0.534582807,90,50,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,7.49797816,0.534582807,80,50,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,6.285499627,0.609686203,90,50,30,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102846,0.43075763,7.488054015,0.534582807,80,50,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,7.497381925,0.534582807,90,50,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.473519193,0.43075763,0.967801812,0.670437316,100,50,40,20,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102859,0.43075763,6.457367264,0.598826733,80,50,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,7.501638778,0.534582807,75,60,30,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102846,0.43075763,7.467017575,0.534582807,80,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102846,0.43075763,7.485692759,0.534582807,80,50,30,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102846,0.43075763,7.495417802,0.534582807,90,50,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102901,0.43075763,7.500066164,0.534582807,75,60,30,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102859,0.43075763,3.913578753,0.73326824,90,50,40,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,9.175102859,0.43075763,5.541383586,0.655561112,80,60,30,15,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,7.500604491,0.534598684,90,60,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,7.501638756,0.534582807,90,50,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,7.501638775,0.534582807,100,50,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102859,0.43075763,7.501638763,0.534582807,80,50,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.453377093,0.43075763,0.95243875,0.54547403,80,60,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,8.364201536,0.43075763,2.699918886,0.824827542,80,50,30,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,4.99315495,0.689854175,75,50,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,7.499254227,0.534582807,90,60,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102901,0.43075763,7.386309564,0.54130647,100,50,30,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102901,0.43075763,7.501638777,0.534582807,80,50,30,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102859,0.43075763,7.501126084,0.534582807,80,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,1.433206846,0.43075763,0.921763521,0.587737055,80,60,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102901,0.43075763,4.36805907,0.728767276,90,50,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,1.445848751,0.43075763,0.912548396,0.59157121,90,60,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.471371007,0.43075763,0.739671057,0.754717281,75,60,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102901,0.43075763,7.499293588,0.534582807,100,60,30,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,9.175102846,0.43075763,7.501638767,0.534582807,100,60,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.430369482,0.43075763,0.951009929,0.560374048,75,60,30,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102846,0.43075763,7.501638773,0.534582807,75,60,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.448672011,0.43075763,0.91498035,0.603557905,80,60,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,9.175102846,0.43075763,7.4976404,0.534582807,90,60,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,1.442332372,0.43075763,0.902663796,0.584688783,90,50,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,1.448331013,0.43075763,0.93480142,0.575623348,90,60,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591138,0.33081973,10.23405771,0.364744826,80,60,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591138,0.33081973,10.0372973,0.374254801,75,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591141,0.33081973,10.1861267,0.367467632,100,50,40,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591139,0.33081973,7.342857093,0.54343391,90,60,30,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.23088557,0.365070293,80,50,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23674071,0.364578124,80,50,30,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591138,0.33081973,10.24089771,0.364578124,80,50,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591141,0.33081973,10.1848752,0.366554738,90,60,40,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,8.729342709,0.45651846,90,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.2343759,0.364832147,100,60,30,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591139,0.33081973,10.23850606,0.36464163,100,50,30,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591138,0.33081973,9.818775979,0.390393179,80,50,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.23903312,0.364578124,100,60,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591139,0.33081973,10.23010477,0.365046478,100,50,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591138,0.33081973,10.23238812,0.364768641,90,50,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591139,0.33081973,10.0428815,0.376636263,75,50,40,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591138,0.33081973,10.21813165,0.365697411,75,50,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23120081,0.36481627,75,50,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591141,0.33081973,10.19586696,0.365713288,100,60,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591141,0.33081973,10.1998614,0.364578124,90,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591139,0.33081973,10.22987066,0.365094107,90,60,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,4.886021222,0.696419074,75,60,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.23218495,0.364840085,75,50,30,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23425967,0.364808332,80,60,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591141,0.33081973,10.23090999,0.364578124,80,60,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591141,0.33081973,6.539028595,0.590031197,80,60,30,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591139,0.33081973,9.513287418,0.409556016,80,50,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591141,0.33081973,10.21457005,0.36570535,75,50,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.11670902,0.372016226,100,50,40,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23563367,0.364705135,90,60,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591141,0.33081973,10.2417904,0.364578124,90,50,30,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23563639,0.364586062,90,60,40,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591139,0.33081973,10.19925422,0.366816699,90,50,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591139,0.33081973,10.22677685,0.365371945,100,60,40,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591139,0.33081973,10.23676864,0.364681321,80,50,40,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,10.78591141,0.33081973,10.10197687,0.37181777,80,60,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591138,0.33081973,10.23493225,0.364578124,75,60,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
50,10.78591138,0.33081973,10.23030758,0.36490359,100,50,30,15,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,10.78591138,0.33081973,10.24179039,0.364578124,100,50,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,13.44701204,0.165232434,10.27655022,0.362141094,100,60,40,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,14.38717311,0.107389993,14.61453195,0.093043747,100,50,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,14.38717319,0.107389993,14.58826938,0.093901074,90,60,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,14.38717312,0.107389993,14.61838133,0.092734157,80,60,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,14.38717319,0.107389993,14.59228552,0.094099529,80,60,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000154C3F60EA0>
50,14.38717319,0.107389993,13.94270772,0.133822327,75,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function elu at 0x00000154C3F60C80>
50,14.38717319,0.107389993,14.56105785,0.095607789,90,50,30,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function selu at 0x00000154C4388840>
